data_period,city_admin,subdistrict,ward,water_height_cm,people_affected,max_evacuees,deaths,max_water_cm
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,50 CM,41,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,BALEKAMBANG,50 CM,10,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,DUKUH,50 CM,0,0,0,50.0
201910,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 CM,70,0,0,10.0
201910,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 CM,46,0,0,10.0
201910,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 CM,59,0,0,10.0
201910,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 CM,70,0,0,10.0
201910,JAKARTA TIMUR,Kramat Jati,CILILITAN,10 CM,40,0,0,10.0
201910,JAKARTA TIMUR,Pasar Rebo,KALISARI,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Pasar Rebo,KALISARI,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Pasar Rebo,KALISARI,40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Pasar Rebo,CIJANTUNG,35 CM,0,0,0,35.0
201910,JAKARTA TIMUR,Pasar Rebo,CIJANTUNG,40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Pasar Rebo,PEKAYON,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Pasar Rebo,PEKAYON,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Pasar Rebo,PEKAYON,50 CM,0,0,0,50.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,SUSUKAN,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,20 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,20 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,CIRACAS,70 CM S/D 80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,10 S/D 60 CM,413,3,0,60.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,10 S/D 50 CM,385,12,0,50.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,86,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,10 S/D 50 CM,225,0,0,50.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,10 S/D 70 CM,120,11,0,70.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,10 S/D 40 CM,120,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,90,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,60 CM,150,30,0,60.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,50 CM,150,0,0,50.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,178,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,70 CM,117,0,0,70.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,70 CM,162,20,0,70.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,30,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,35,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,40 CM,150,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,20 S/D 50 CM,120,0,0,50.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,20 S/D 40 CM,160,0,0,40.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,15 S/D 30 CM,97,0,0,30.0
201910,JAKARTA TIMUR,Ciracas,RAMBUTAN,15 S/D 40 CM,45,0,0,40.0
201910,JAKARTA TIMUR,Cipayung,BAMBU APUS,60 CM,0,0,0,60.0
201910,JAKARTA TIMUR,Cipayung,BAMBU APUS,100 CM,0,0,0,100.0
201910,JAKARTA TIMUR,Cipayung,CIPAYUNG,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Cipayung,SETU,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Cipayung,SETU,50 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA TIMUR,Cipayung,SETU,50 CM S/D 60 CM,0,0,0,60.0
201910,JAKARTA TIMUR,Cipayung,LUBANG BUAYA,40 CM S/D 50 CM,0,0,0,50.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 S/D 30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 S/D 30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,CIPINANG MELAYU,10 CM S/D 40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Makasar,MAKASAR,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,PINANG RANTI,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,40 CM,0,0,0,40.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,80 CM,0,0,0,80.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,50 CM,0,0,0,50.0
201910,JAKARTA TIMUR,Makasar,KEBON PALA,50 CM,0,0,0,50.0
201910,JAKARTA TIMUR,Pulo Gadung,PULO GADUNG,30 CM,0,0,0,30.0
201910,JAKARTA TIMUR,Cakung,PENGGILINGAN,10 CM,0,0,0,10.0
201910,JAKARTA TIMUR,Cakung,PULO GEBANG,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Cakung,JATINEGARA,15 CM,0,0,0,15.0
201910,JAKARTA TIMUR,Cakung,CAKUNG BARAT,20 CM,0,0,0,20.0
201910,JAKARTA TIMUR,Duren Sawit,DUREN SAWIT,15 CM,0,0,0,15.0
